species,region,site,longitude,latitude,ref
willistoni,South America,imperatriz,-47.28,-5.32, Dobzhansky T. et al. (1950)
willistoni,South America,imperatriz,-47.28,-5.32, Pavan C. (1950)
willistoni,South America,imperatriz,-47.28,-5.32, Rizki M.T.M. (1955)
willistoni,South America,imperatriz,-47.28,-5.32, Spassky B. et al. (1971)
willistoni,South America,natal/brazil,-35.15,-5.46, Cordeiro A.R. et al. (1960)
willistoni,South America,natal/brazil,-35.15,-5.46, da Cunha A.B. et al. (1959)
willistoni,South America,natal/brazil,-35.15,-5.46, Pavan C. et al. (1957)
willistoni,South America,rio moa,-72,-6, Burla H. et al. (1949)
willistoni,South America,rio moa,-72,-6, da Cunha A.B. et al. (1959)
willistoni,South America,rio moa,-72,-6, Dobzhansky T. (1965)
willistoni,South America,rio moa,-72,-6, Pavan C. and Knapp E.N. (1954)
willistoni,South America,tarapoto,-76.23,-6.31, da Cunha A.B. et al. (1959)
willistoni,South America,tarapoto,-76.23,-6.31, Spassky B. et al. (1971)
willistoni,South America,castanhal,-62.18,-6.31, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,castanhal,-62.18,-6.31, da Cunha A.B. et al. (1959)
willistoni,South America,castanhal,-62.18,-6.31, Pavan C. et al. (1957)
willistoni,South America,floriano,-42.58,-6.46, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,floriano,-42.58,-6.46, da Cunha A.B. et al. (1959)
willistoni,South America,floriano,-42.58,-6.46, Spassky B. et al. (1971)
willistoni,South America,paraiba,-37,-7, Spassky B. et al. (1971)
willistoni,South America,santa rita/brazil,-34.56,-7.03, da Cunha A.B. et al. (1959)
willistoni,South America,joao pessoa,-34.53,-7.06, Pavan C. et al. (1957)
willistoni,South America,carolina/brazil,-47.28,-7.2, Burla H. et al. (1949)
willistoni,South America,carolina/brazil,-47.28,-7.2, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,carolina/brazil,-47.28,-7.2, da Cunha A.B. et al. (1950)
willistoni,South America,carolina/brazil,-47.28,-7.2, da Cunha A.B. et al. (1959)
willistoni,South America,carolina/brazil,-47.28,-7.2, Dobzhansky T. et al. (1950)
willistoni,South America,carolina/brazil,-47.28,-7.2, Pavan C. (1950)
willistoni,South America,carolina/brazil,-47.28,-7.2, Spassky B. et al. (1971)
willistoni,South America,carolina/ma,-47.25,-7.2, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Carolina,-47.25,-7.2,Burla et al.
willistoni,South America,japiim,-72.55,-7.37, Ayala F.J. et al. (1972)
willistoni,South America,japiim,-72.55,-7.37, Burla H. et al. (1949)
willistoni,South America,japiim,-72.55,-7.37, Pavan C. and Knapp E.N. (1954)
willistoni,South America,japiim-moa,-72.55,-7.37, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Ayala F.J. et al. (1972)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Burla H. et al. (1949)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Dobzhansky T. (1965)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Pavan C. (1950)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Pavan C. and Knapp E.N. (1954)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Pavan C. et al. (1951)
willistoni,South America,cruzeiro do sul,-72.39,-7.4, Spassky B. et al. (1971)
willistoni,South America,chacara santa monica,-50.01,-8, Vilela C.R. (1999)
willistoni,South America,chacara santa monica,-50.01,-8, Vilela C.R. (2001)
willistoni,South America,dois irmaos,-34.57,-8, da Cunha A.B. et al. (1959)
willistoni,South America,olinda,-34.48,-8.03, da Cunha A.B. et al. (1959)
willistoni,South America,olinda,-34.48,-8.03, Pavan C. et al. (1957)
willistoni,South America,olinda,-34.48,-8.03, Spassky B. et al. (1971)
willistoni,South America,recife,-34.53,-8.06, Counce S.J. (1963)
willistoni,South America,recife,-34.53,-8.06, Dobzhansky T. and Pavlovsky O. (1958)
willistoni,South America,recife,-34.53,-8.06, Pavan C. et al. (1957)
willistoni,South America,recife,-34.53,-8.06, Poulson D.F. (1966)
willistoni,South America,recife,-34.53,-8.06, Spassky B. et al. (1971)
willistoni,South America,recife,-34.53,-8.06, Williamson D.L. and Poulson D.F. (1979)
willistoni,South America,urucu,-35,-8.17, Prudente A.L. da Costa et al. (2008)
willistoni,South America,porto velho,-63.54,-8.45, Burla H. et al. (1949)
willistoni,South America,porto velho,-63.54,-8.45, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,porto velho,-63.54,-8.45, da Cunha A.B. et al. (1959)
willistoni,South America,porto velho,-63.54,-8.45, Dobzhansky T. (1965)
willistoni,South America,porto velho,-63.54,-8.45, Spassky B. et al. (1971)
willistoni,South America,porto velho,-63.54,-8.45, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,tingo maria,-75.54,-9.08, da Cunha A.B. et al. (1959)
willistoni,South America,tingo maria,-75.54,-9.08, Spassky B. et al. (1971)
willistoni,South America,huaraz,-77.31,-9.33, Pilares G. L.V. et al. (1981)
willistoni,South America,rio branco/brazil,-67.49,-9.59, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio branco/brazil,-67.49,-9.59, da Cunha A.B. et al. (1950)
willistoni,South America,rio branco/brazil,-67.49,-9.59, da Cunha A.B. et al. (1959)
willistoni,South America,rio branco/brazil,-67.49,-9.59, Pavan C. (1950)
willistoni,South America,savanna,-67.49,-9.59, Dobzhansky T. (1965)
willistoni,South America,savanna,-67.49,-9.59, Dobzhansky T. et al. (1950)
willistoni,South America,peru,-75,-10, Pilares G.L. and Suyo M.P. (1982)
willistoni,South America,peru,-75,-10, Pilares G. L.V. and vasquez E. J.A. (1977)
willistoni,South America,muquajai,-67.5,-10, Dobzhansky T. (1965)
willistoni,South America,rio mucajai,-67.5,-10, Burla H. et al. (1949)
willistoni,South America,rio uraricoera,-67.5,-10, Burla H. et al. (1949)
willistoni,South America,brazil,-50,-10, Carson H.L. (1965)
willistoni,South America,brazil,-50,-10, Dobzhansky T. (1949)
willistoni,South America,brazil,-50,-10, Mourao C.A. et al. (1965)
willistoni,South America,cassarongongo,-42,-10, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,palmares,-67.43,-10.22, Burla H. et al. (1949)
willistoni,South America,palmares,-67.43,-10.22, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,palmares,-67.43,-10.22, da Cunha A.B. et al. (1959)
willistoni,South America,palmares,-67.43,-10.22, Pavan C. and Knapp E.N. (1954)
willistoni,South America,palmares,-67.43,-10.22, Spassky B. et al. (1971)
willistoni,South America,acre,-68,-11, da Cunha A.B. et al. (1950)
willistoni,South America,acre,-68,-11, Dobzhansky T. et al. (1950)
willistoni,South America,acre,-68,-11, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,la merced/peru,-75.16,-11.03, Pilares G. L.V. and vasquez E. J.A. (1977)
willistoni,South America,huaral,-77.1,-11.31, Pilares G. L.V. and vasquez E. J.A. (1977)
willistoni,South America,seringal divisao,-51,-12, da Cunha A.B. et al. (1959)
willistoni,South America,ilha das cobras,-42,-12, Ludwig A. et al. (2003)
willistoni,South America,ilha das cobras,-42,-12, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,bahia,-40,-12, Fresia P. et al. (2001)
willistoni,South America,peixe,-48.36,-12.02, Pavan C. (1950)
willistoni,South America,cieneguilla/peru,-76.45,-12.06, Pilares G. L.V. and vasquez E. J.A. (1977)
willistoni,South America,Barreiras,-45.15,-12.06,Spassky et.al
willistoni,South America,barreiras/ba,-45.05,-12.07, Chaves N.B. and Tidon R. (2008)
willistoni,South America,barreiras/ba,-45.05,-12.07, da Cunha A.B. (1956)
willistoni,South America,barreiras/ba,-45.05,-12.07, da Cunha A.B. (1956)
willistoni,South America,barreiras/ba,-45.05,-12.07, da Cunha A.B. (1957)
willistoni,South America,barreiras/ba,-45.05,-12.07, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,barreiras/ba,-45.05,-12.07, da Cunha A.B. et al. (1959)
willistoni,South America,barreiras/ba,-45.05,-12.07, Spassky B. et al. (1971)
willistoni,South America,Barreiras,-45.05,-12.07,Spassky et al.
willistoni,South America,vilhena/ro,-60.16,-12.29, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Rio da Palma,-47.52,-12.33,Spassky et.al
willistoni,South America,parana/to,-47.37,-12.52, da Mata R.A. et al. (2008)
willistoni,South America,Vale do Paranã,-47.37,-12.52,Mata et al.
willistoni,South America,Vale do Paranã,-47.35,-12.52,Mata et al.
willistoni,South America,Vale do Paranã,-47.34,-12.54,Mata et al.
willistoni,South America,aratuba,-38.29,-12.58, da Cunha A.B. et al. (1959)
willistoni,South America,aratuba,-38.29,-12.58, Pavan C. et al. (1957)
willistoni,South America,aratuba,-38.29,-12.58, Spassky B. et al. (1971)
willistoni,South America,salvador/brazil,-38.29,-12.58, da Cunha A.B. (1953)
willistoni,South America,salvador/brazil,-38.29,-12.58, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,salvador/brazil,-38.29,-12.58, da Cunha A.B. et al. (1959)
willistoni,South America,salvador/brazil,-38.29,-12.58, Malogolowkin C. (1951)
willistoni,South America,salvador/brazil,-38.29,-12.58, Spassky B. et al. (1971)
willistoni,South America,salvador/brazil,-38.29,-12.58, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,salvador/brazil,-38.29,-12.58, Townsend J.I. (1952)
willistoni,South America,urubamba,-72.07,-13.2, Spassky B. et al. (1971)
willistoni,South America,aguas de los rios,-60.45,-13.35, Anderson C.L. et al. (1993)
willistoni,South America,aguas do los rios,-60.45,-13.35, Griffith E.C. and Powell J.R. (1997)
willistoni,South America,Vale do Paranã,-46.46,-13.36,Mata et al.
willistoni,South America,Vale do Paranã,-46.45,-13.39,Mata et al.
willistoni,South America,Vale do Paranã,-46.45,-13.39,Mata et al.
willistoni,South America,Tangará da Serra,-57.03,-14.04,Blauth & Gottschalk
willistoni,South America,Tangará da Serra,-57.03,-14.04,Blauth & Gottschalk
willistoni,South America,Tangará da Serra,-57.03,-14.04,Blauth & Gottschalk
willistoni,South America,Tangará da Serra,-57.03,-14.04,Blauth & Gottschalk
willistoni,South America,Vale do Paranã,-46.46,-14.3,Mata et al.
willistoni,South America,Vale do Paranã,-46.43,-14.3,Mata et al.
willistoni,South America,Vale do Paranã,-46.47,-14.31,Mata et al.
willistoni,South America,fazenda trijuncao/ba,-45.58,-14.49, Roque F. and Tidon R. (2008)
willistoni,South America,Fazenda Trijunção,-45.59,-14.49,Vilela & Mori
willistoni,South America,Fazenda Trijunção,-45.58,-14.49,Vilela & Mori
willistoni,South America,ilheus,-39.06,-14.5, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,ilheus,-39.06,-14.5, da Cunha A.B. et al. (1959)
willistoni,South America,ilheus,-39.06,-14.5, Spassky B. et al. (1971)
willistoni,South America,sarampioni,-75,-15, Duda O. (1927)
willistoni,South America,bolivia,-65,-15, Rizki M.T.M. (1955)
willistoni,South America,mato grosso,-60,-15, Cordeiro A.R. et al. (1958)
willistoni,South America,monjolinho,-50,-15, Ayala F.J. et al. (1972)
willistoni,South America,monjolinho,-50,-15, Burla H. et al. (1949)
willistoni,South America,monjolinho,-50,-15, da Cunha A.B. (1953)
willistoni,South America,monjolinho,-50,-15, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,monjolinho,-50,-15, da Cunha A.B. et al. (1950)
willistoni,South America,monjolinho,-50,-15, da Cunha A.B. et al. (1959)
willistoni,South America,monjolinho,-50,-15, Dobzhansky T. (1965)
willistoni,South America,monjolinho,-50,-15, Dobzhansky T. et al. (1950)
willistoni,South America,monjolinho,-50,-15, Pavan C. et al. (1950)
willistoni,South America,monjolinho,-50,-15, Spassky B. et al. (1971)
willistoni,South America,monjolinho,-50,-15, Townsend J.I. (1952)
willistoni,South America,valadares,-45,-15, Spassky B. et al. (1971)
willistoni,South America,xingu,-45,-15, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,chapada/mg,-55.44,-15.2, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,chapada dos guimaraes/mt,-55.49,-15.24, Roque F. and Tidon R. (2008)
willistoni,South America,Parque Nacional Chapada dos Guimarães,-55.41,-15.29,Vilela & Mori
willistoni,South America,cuiaba,-56.05,-15.32, Cordeiro A.R. et al. (1960)
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,Parque Nacional Chapada dos Guimarães,-55.29,-15.36,Vilela & Mori
willistoni,South America,sobradinho/df,-47.47,-15.37, Roque F. et al. (2009)
willistoni,South America,Sobradinho,-47.47,-15.37,Roque et al.
willistoni,South America,pnb/df,-47.54,-15.4, Chaves N.B. and Tidon R. (2008)
willistoni,South America,PNB,-47.54,-15.4,Spassky et.al
willistoni,South America,Planaltina,-47.29,-15.4,Emerich et al.
willistoni,South America,Centro Olímpico UnB ,-47.5,-15.46,Figueiredo (dissertação
willistoni,South America,brasilia/df,-47.59,-15.47, Chaves N.B. and Tidon R. (2008)
willistoni,South America,brasilia/df,-47.59,-15.47, Roque F. et al. (2006)
willistoni,South America,brasilia/df,-47.59,-15.47, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,cerrado,-47.59,-15.47, Cahaves N.B. and Tidon R. (2005)
willistoni,South America,cerrado,-47.59,-15.47, Ferreira L.B. and Tidon R. (2005)
willistoni,South America,Brasília,-47.57,-15.47,Roque et al.
willistoni,South America,RECOR,-47.52,-15.55,Roque & Tidon
willistoni,South America,recor/df,-47.53,-15.56, Chaves N.B. and Tidon R. (2008)
willistoni,South America,RECOR,-47.53,-15.56,Mata & Tidon
willistoni,South America,RECOR,-47.53,-15.56,Tidon
willistoni,South America,RECOR,-47.53,-15.56,Valadão et al.
willistoni,South America,RECOR ,-47.52,-15.56,Figueiredo (dissertação
willistoni,South America,RECOR ,-47.52,-15.56,Figueiredo (dissertação
willistoni,South America,goias,-50.07,-15.57, Pavan C. and Knapp E.N. (1954)
willistoni,South America,goias,-50.07,-15.57, Pavan C. et al. (1951)
willistoni,South America,lima/peru,-77.03,-16.06, Ayala F.J. et al. (1972)
willistoni,South America,lima/peru,-77.03,-16.06, Cordeiro A.R. et al. (1958)
willistoni,South America,lima/peru,-77.03,-16.06, Cordeiro A.R. et al. (1960)
willistoni,South America,lima/peru,-77.03,-16.06, Gleason J.M. and Powell J.R. (1997)
willistoni,South America,lima/peru,-77.03,-16.06, Griffith E.C. and Powell J.R. (1997)
willistoni,South America,lima/peru,-77.03,-16.06, Ritchie M.G. and Gleason J.M. (1995)
willistoni,South America,lima/peru,-77.03,-16.06, de Souza H.L. et al. (1961)
willistoni,South America,lima/peru,-77.03,-16.06, Spassky B. et al. (1971)
willistoni,South America,lima/peru,-77.03,-16.06, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,coroico,-67.45,-16.09, Spassky B. et al. (1971)
willistoni,South America,catuni,-43.19,-16.15, Burla H. et al. (1949)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. (1952)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. (1954)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. et al. (1960)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. et al. (1950)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. et al. (1959)
willistoni,South America,catuni,-43.19,-16.15, Dobzhansky T. et al. (1950)
willistoni,South America,catuni,-43.19,-16.15, Malogolowkin C. (1952)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. (1950)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. and Knapp E.N. (1954)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. et al. (1951)
willistoni,South America,catuni,-43.19,-16.15, Spassky B. et al. (1971)
willistoni,South America,catuni,-43.19,-16.15, Townsend J.I. (1952)
willistoni,South America,anapolis,-48.58,-16.19, Pavan C. (1950)
willistoni,South America,anapolis/go,-48.58,-16.19, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Anápolis,-48.58,-16.19,Spassky et.al
willistoni,South America,montes claros/mg,-43.51,-16.43, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Montes Claros,-43.51,-16.43,Cunha & Dobzhansky
willistoni,South America,montes claros,-43.52,-16.45, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,montes claros,-43.52,-16.45, da Cunha A.B. et al. (1959)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Burla H. et al. (1949)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. et al. (1950)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. et al. (1959)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Dobzhansky T. et al. (1950)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Spassky B. et al. (1971)
willistoni,South America,iron hills,-45,-18, Cordeiro A.R. et al. (1973)
willistoni,South America,ituberaba,-45,-18, Cordeiro A.R. et al. (1960)
willistoni,South America,cipo/mg,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,mel,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,traquateva,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,araguari,-48.13,-18.38, da Cunha A.B. et al. (1959)
willistoni,South America,corumba,-57.35,-19, Duda O. (1927)
willistoni,South America,serra do cipo/mg,-43.4,-19, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Corumbá,-57.39,-19.01,Duda
willistoni,South America,serra do cipo,-43.35,-19.17, Garcia A.C.L. et al. (2006)
willistoni,South America,serra do cipo,-43.35,-19.17, Vilela C.R. and Mori L. (1999)
willistoni,South America,Serra do Cipó,-43.33,-19.17,Vilela & Mori
willistoni,South America,bexiga,-48.56,-19.19, Cordeiro A.R. et al. (1958)
willistoni,South America,Serra do Cipó,-43.33,-19.2,Vilela & Mori
willistoni,South America,Serra do Cipó,-43.38,-19.21,Vilela & Mori
willistoni,South America,ipitanga,-42.3,-19.3, Bonorino C.B.C. et al. (1993)
willistoni,South America,ipitanga,-42.3,-19.3, Garcia A.C.L. et al. (2006)
willistoni,South America,ipitanga,-42.3,-19.3, Rohde C. et al. (2006)
willistoni,South America,ipitanga,-42.3,-19.3, Sassi A.K. et al. (2005)
willistoni,South America,rio doce,-40.3,-19.3, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio doce,-40.3,-19.3, da Cunha A.B. et al. (1959)
willistoni,South America,paulo de faria,-49.31,-19.55, Penariol L. et al. (2008)
willistoni,South America,ilha verde,-54,-20, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. and Marques V.B. (1958)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. et al. (1958)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. et al. (1960)
willistoni,South America,teffe,-50,-20, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,palma/goias,-45,-20, Ayala F.J. et al. (1972)
willistoni,South America,palma/goias,-45,-20, Burla H. et al. (1949)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. et al. (1950)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. et al. (1959)
willistoni,South America,palma/goias,-45,-20, Dobzhansky T. (1965)
willistoni,South America,palma/goias,-45,-20, Dobzhansky T. et al. (1950)
willistoni,South America,palma/goias,-45,-20, Spassky B. et al. (1971)
willistoni,South America,sooretama,-40.3,-20, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,sooretama,-40.3,-20, da Cunha A.B. et al. (1959)
willistoni,South America,esmeralda,-51.02,-20.18, Saavedra C.C.R. et al. (1995)
willistoni,South America,guarapari,-40.31,-20.39, Toledo S.A. (1963)
willistoni,South America,mirassol,-49.28,-20.47, Ayala F.J. et al. (1972)
willistoni,South America,mirassol,-49.28,-20.47, Mourao C.A. and Ayala F.J. (1971)
willistoni,South America,mirassol,-49.28,-20.47, Mourao C.A. et al. (1972)
willistoni,South America,mirassol,-49.28,-20.47, Powell J.R. (1973)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Ayala F.J. et al. (1972)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Mourao C.A. et al. (1972)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Spassky B. et al. (1971)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,boa esperanca,-45.37,-21.03, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,boa esperanca,-45.37,-21.03, da Cunha A.B. et al. (1959)
willistoni,South America,boa esperanca,-45.37,-21.03, Spassky B. et al. (1971)
willistoni,South America,boa esperanca/mg,-45.37,-21.03, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Boa Esperança,-45.37,-21.03,Spassky et.al
willistoni,South America,ribeirao preto,-47.48,-21.09, Ayala F.J. et al. (1972)
willistoni,South America,ribeirao preto,-47.48,-21.09, Garcia A.C.L. et al. (2006)
willistoni,South America,ribeirao preto,-47.48,-21.09, Mourao C.A. and Ayala F.J. (1971)
willistoni,South America,ribeirao preto,-47.48,-21.09, Mourao C.A. et al. (1972)
willistoni,South America,ribeirao preto,-47.48,-21.09, Sassi A.K. et al. (2005)
willistoni,South America,pirassununga,-47.25,-21.58, Burla H. et al. (1949)
willistoni,South America,pirassununga,-47.25,-21.58, Cordeiro A.R. et al. (1960)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. et al. (1959)
willistoni,South America,pirassununga,-47.25,-21.58, Dobzhansky T. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Malogolowkin C. (1952)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. and Knapp E.N. (1954)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. et al. (1951)
willistoni,South America,pirassununga,-47.25,-21.58, Spassky B. et al. (1971)
willistoni,South America,sao paulo estado,-48,-22, Tidon-Sklorz R. and Sene F.M. (1999)
willistoni,South America,araras,-47,-22, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,ilha de sao joao,-43,-22, de Almeida Toledo S. (1966)
willistoni,South America,ilha de sao joao,-43,-22, Toledo A.S. (1970)
willistoni,South America,ilha de sao joao,-43,-22, de Toledo J.S. et al. (1967)
willistoni,South America,rio preto,-43.52,-22.06, Powell J.R. (1971)
willistoni,South America,itatiaia,-44.43,-22.2, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,barreiro rico,-48.05,-22.41, de Medeiros H.F. and Klaczko L.B. (2004)
willistoni,South America,camanducaia,-46.09,-22.45, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,duas irmaes,-43.07,-22.46, Dobzhansky T. (1962)
willistoni,South America,rio de janeiro,-43.17,-22.53, Burla H. et al. (1949)
willistoni,South America,rio de janeiro,-43.17,-22.53, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio de janeiro,-43.17,-22.53, da Cunha A.B. et al. (1959)
willistoni,South America,rio de janeiro,-43.17,-22.53, Dobzhansky T. (1946)
willistoni,South America,rio de janeiro,-43.17,-22.53, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,rio de janeiro,-43.17,-22.53, Morais P.B. et al. (1995)
willistoni,South America,rio de janeiro,-43.17,-22.53, Spassky B. et al. (1971)
willistoni,South America,rio de janeiro,-43.17,-22.53, Spieth H.T. (1949)
willistoni,South America,campinas,-47.06,-22.54, Burla H. et al. (1949)
willistoni,South America,campinas,-47.06,-22.54, Spieth H.T. (1949)
willistoni,South America,angra dos reis,-44.17,-22.59, Becak W. and de Camargo M.L.P. (1959)
willistoni,South America,angra dos reis,-44.17,-22.59, da Cunha A.B. et al. (1959)
willistoni,South America,angra dos reis,-44.17,-22.59, Knapp E.P. (1952)
willistoni,South America,angra dos reis,-44.17,-22.59, Krimbas C.B. (1959)
