species,region,site,longitude,latitude,ref
willistoni,North America,pichilingue,-110.17,24.2, Ayala F.J. et al. (1972)
willistoni,North America,pichilingue,-110.17,24.2, da Cunha A.B. et al. (1959)
willistoni,North America,pichilingue,-110.17,24.2, Dobzhansky T. (1965)
willistoni,North America,pichilingue,-110.17,24.2, Spassky B. et al. (1971)
willistoni,North America,pichilingue,-110.17,24.2, de Toledo Cardoso de Mello J. (1971)
willistoni,North America,los molinos/sin,-109,25.5, Ayala F.J. et al. (1972)
willistoni,North America,tepic,-104.51,21.3, Salceda V.M. (2005)
willistoni,North America,tequila/jal,-103.5,20.53, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,uruapan/mic,-102.04,19.26, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,uruapan/mic,-102.04,19.26, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,patzcuaro/mic,-101.38,19.3, Ehrman L. and Powell J.R. (1982)
willistoni,North America,morelia/mic,-101.11,19.4, Ehrman L. and Powell J.R. (1982)
willistoni,North America,huichihuayan/slp,-101,23, Yoon J.S. (1984)
willistoni,North America,huichihuayan/slp,-101,23, Yoon J.S. (1990)
willistoni,North America,huichihuayan/slp,-101,23, Yoon Z. (1996)
willistoni,North America,saltillo/coa,-101,25.3, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,axtla/slp,-100.58,22.11, Burla H. et al. (1949)
willistoni,North America,axtla/slp,-100.58,22.11, Dobzhansky T. (1965)
willistoni,North America,axtla/slp,-100.58,22.11, Dobzhansky T. et al. (1950)
willistoni,North America,axtla/slp,-100.58,22.11, Spassky B. et al. (1971)
willistoni,North America,axtla/slp,-100.58,22.11, Spieth H.T. (1949)
willistoni,North America,zitacuaro/mic,-100.21,19.28, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,mexico,-100,20, Vargas L. (1954)
willistoni,North America,taxco/gue,-99.36,18.33, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,zumpango/gue,-99.3,17.39, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,alpuyeca/mor,-99.16,18.44, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Gleason J.M. and Powell J.R. (1997)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Griffith E.C. and Powell J.R. (1997)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Ritchie M.G. and Gleason J.M. (1995)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Robe L.J. et al. (2010)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Spassky B. et al. (1971)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Throckmorton L.H. (1962)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon J.S. (1984)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon J.S. (1990)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon Z. (1996)
willistoni,North America,morelos,-99,19, Patterson J.T. (1943)
willistoni,North America,llera/tam,-99,24, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,tamazunchale/slp,-98.47,21.16, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,atlixco/pue,-98.26,18.55, Gleason J.M. and Powell J.R. (1997)
willistoni,North America,atlixco/pue,-98.26,18.55, Griffith E.C. and Powell J.R. (1997)
willistoni,North America,atlixco/pue,-98.26,18.55, Ritchie M.G. and Gleason J.M. (1995)
willistoni,North America,atlixco/pue,-98.26,18.55, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon J.S. (1984)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon J.S. (1990)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon Z. (1996)
willistoni,North America,poza rica,-97.26,20.34, Salceda V.M. (2005)
willistoni,North America,tehuacan/pue,-97.23,18.27, Ayala F.J. et al. (1972)
willistoni,North America,tehuacan/pue,-97.23,18.27, Spassky B. et al. (1971)
willistoni,North America,cordoba/vcr,-96.55,18.55, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,oaxaca/oxa,-96.44,17.02, Hsu T.C. (1949)
willistoni,North America,laguna verde/vcr,-96.24,19.43, Salceda V.M. (2006)
willistoni,North America,apazapan,-96.1,19.11, Garcia A.C.L. et al. (2006)
willistoni,North America,apazapan,-96.1,19.11, Sassi A.K. et al. (2005)
willistoni,North America,apazapan,-96.1,19.11, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,veracruz/vcr,-96.1,19.11, Rohde C. et al. (2006)
willistoni,North America,arroyo agrio/vcr,-94,18, Salceda V.M. (2005)
willistoni,North America,comalcalco,-93.1,18.16, Salceda V.M. (2001)
willistoni,North America,comalcalco,-93.1,18.16, Salceda V.M. (2005)
willistoni,North America,teapa,-92.56,17.35, Salceda V.M. (2005)
willistoni,North America,jalapa/vcr,-92.48,17.45, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,kolemjaa,-92,18, Salceda V.M. (2005)
willistoni,North America,chetumal,-88.17,18.3, Chambers G.K. et al. (1978)
willistoni,North America,chetumal,-88.17,18.3, McDonald J.F. and Avise J.C. (1976)
willistoni,North America,fairchild/fl,-82.16,29.43, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,collier/fl,-81.35,25.59, Patterson J.T. and Wagner R.P. (1943)
willistoni,North America,florida,-81.3,27.4, Sassi A.K. et al. (2005)
willistoni,North America,florida,-81.3,27.4, de Toledo Cardoso de Mello J. (1971)
willistoni,North America,florida,-81.3,27.4, Townsend J.I. and Wheeler M.R. (1955)
willistoni,North America,lake placid/fl,-81.22,27.18, Ayala F.J. et al. (1972)
willistoni,North America,lake placid/fl,-81.22,27.18, Dobzhansky T. (1957)
willistoni,North America,lake placid/fl,-81.22,27.18, Spassky B. et al. (1971)
willistoni,North America,lake placid/fl,-81.22,27.18, Townsend J.I. (1952)
willistoni,North America,royal palm park/fl,-81,27, Daniels S.B. and Strausbaugh L.D. (1986)
willistoni,North America,royal palm park/fl,-81,27, Patterson J.T. and Wagner R.P. (1943)
willistoni,North America,royal palm park/fl,-81,27, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,royal palm park/fl,-81,27, Yoon J.S. (1984)
willistoni,North America,royal palm park/fl,-81,27, Yoon J.S. (1990)
willistoni,North America,royal palm park/fl,-81,27, Yoon Z. (1996)
willistoni,North America,coral gables/fl,-80.16,25.42, Ehrman L. and Miller T. (1982)
willistoni,North America,miami/fl,-80.15,25.45, Sturtevant A.H. (1921)
willistoni,North America,miami/fl,-80.15,25.45, Yoon J.S. (1990)
willistoni,North America,miami/fl,-80.15,25.45, Yoon Z. (1996)
willistoni,North America,pompano/fl,-80.07,26.14, Hunter A.S. (1981)
willistoni,North America,lake placid/ny,-74.01,44.18, da Cunha A.B. et al. (1959)
willistoni,North America,,,, da Cunha A.B. et al. (1950)
willistoni,North America,,,, Fauron C.M.-R. and Wolstenholme D.R. (1976)
willistoni,North America,,,, Patterson J.T. (1943)
willistoni,North America,,,, Dobzhansky T. (1965)
willistoni,North America,,,, Krimbas C.B. (1959)
willistoni,Africa,valle,16,-24, Spassky B. et al. (1971)
willistoni,Africa,natal,31,-29, Spassky B. et al. (1971)
willistoni,Central America,quirigua, -90.00,15.00 , Ayala F.J. et al. (1972)
willistoni,Central America,quirigua, -90.00,15.00 , Burla H. et al. (1949)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. (1946)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. (1965)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. and Mayr E. (1944)
willistoni,Central America,quirigua, -90.00,15.00 , de Toledo Cardoso de Mello J. (1971)
willistoni,Central America,tikal, -89.24,17.13 , da Cunha A.B. et al. (1959)
willistoni,Central America,tikal, -89.24,17.13 , Krimbas C.B. (1959)
willistoni,Central America,tikal, -89.24,17.13 , Spassky B. et al. (1971)
willistoni,Central America,san salvador/es, -89.10,13.40 , Daniels S.B. and Strausbaugh L.D. (1986)
willistoni,Central America,san salvador/es, -89.10,13.40 , Dobzhansky T. (1957)
willistoni,Central America,san salvador/es, -89.10,13.40 , Silva J.C. and Kidwell M.G. (2004)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon J.S. (1984)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon J.S. (1990)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon Z. (1996)
willistoni,Central America,el salvador, -88.55,14.45 , Carson H.L. (1965)
willistoni,Central America,el salvador, -88.55,14.45 , da Cunha A.B. et al. (1959)
willistoni,Central America,el salvador, -88.55,14.45 , Dobzhansky T. and Pavlovsky O. (1955)
willistoni,Central America,el salvador, -88.55,14.45 , Heed W.B. (1956)
willistoni,Central America,el salvador, -88.55,14.45 , Heed W.B. (1957)
willistoni,Central America,el salvador, -88.55,14.45 , Spassky B. et al. (1971)
willistoni,Central America,el salvador, -88.55,14.45 , Valente V.L.S. and Araujo A.M. (1986)
willistoni,Central America,belize, -88.10,17.29 , Gleason J.M. and Powell J.R. (1997)
willistoni,Central America,belize, -88.10,17.29 , Griffith E.C. and Powell J.R. (1997)
willistoni,Central America,belize, -88.10,17.29 , Ritchie M.G. and Gleason J.M. (1995)
willistoni,Central America,lancetilla, -88.00,15.00 , Ayala F.J. et al. (1972)
willistoni,Central America,lancetilla, -88.00,15.00 , da Cunha A.B. et al. (1959)
willistoni,Central America,lancetilla, -88.00,15.00 , Dobzhansky T. (1957)
willistoni,Central America,lancetilla, -88.00,15.00 , Dobzhansky T. (1965)
willistoni,Central America,lancetilla, -88.00,15.00 , Dobzhansky T. and Pavlovsky O. (1955)
willistoni,Central America,lancetilla, -88.00,15.00 , Spassky B. et al. (1971)
willistoni,Central America,la lima, -87.55,15.20 , Dobzhansky T. and Pavlovsky O. (1955)
willistoni,Central America,costa rica, -85.17,8.55 , da Cunha A.B. et al. (1950)
willistoni,Central America,costa rica, -85.17,8.55 , Gleason J.M. and Powell J.R. (1997)
willistoni,Central America,costarica, -85.17,8.55 , Dobzhansky T. et al. (1950)
willistoni,Central America,port limon/cr, -85.00,10.00 , Sturtevant A.H. (1921)
willistoni,Central America,tortuguero, -85.00,10.00 , Ayala F.J. et al. (1972)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Daniels S.B. and Strausbaugh L.D. (1986)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Silva J.C. and Kidwell M.G. (2004)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Yoon J.S. (1984)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Yoon J.S. (1990)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Yoon Z. (1996)
willistoni,Central America,santa maria de ostuma, -85.00,12.00 , Yoon J.S. et al. (1990)
willistoni,Central America,santa maria/nicaragua, -85.00,12.00 , Gleason J.M. and Powell J.R. (1997)
willistoni,Central America,san jose/cr, -84.04,9.59 , Dobzhansky T. (1957)
willistoni,Central America,san jose/cr, -84.04,9.59 , Sturtevant A.H. (1921)
willistoni,Central America,cano mora, -84.00,10.00 , Griffith E.C. and Powell J.R. (1997)
willistoni,Central America,cano mora, -84.00,10.00 , Ritchie M.G. and Gleason J.M. (1995)
willistoni,Central America,santa ana/cr, -84.00,10.00 , Spassky B. et al. (1971)
willistoni,Central America,yunque, -84.00,10.00 , Ayala F.J. and Tracey M.L. (1974)
willistoni,Central America,yunque, -84.00,10.00 , Spassky B. et al. (1971)
willistoni,Central America,san isidro de general, -83.82,9.28 , Dobzhansky T. (1957)
willistoni,Central America,san isidro/cr, -83.42,9.28 , Spassky B. et al. (1971)
willistoni,Central America,turrialba, -83.40,9.56 , Ayala F.J. (1970)
willistoni,Central America,turrialba, -83.40,9.56 , da Cunha A.B. et al. (1959)
willistoni,Central America,turrialba, -83.40,9.56 , Dobzhansky T. (1957)
willistoni,Central America,turrialba, -83.40,9.56 , Spassky B. et al. (1971)
willistoni,Central America,la lola, -83.30,10.06 , Ayala F.J. (1970)
willistoni,Central America,la lola, -83.30,10.06 , Dobzhansky T. (1957)
willistoni,Central America,la lola, -83.30,10.06 , Spassky B. et al. (1971)
willistoni,Central America,el volcan/panama, -82.40,8.45 , Pipkin S.B. (1965)
willistoni,Central America,boquete, -82.28,8.46 , Spassky B. et al. (1971)
willistoni,Central America,almirante, -82.22,9.20 , Pipkin S.B. (1965)
willistoni,Central America,cerro campana, -81.17,8.26 , Ayala F.J. (1970)
willistoni,Central America,cerro campana, -81.17,8.26 , Pipkin S.B. (1965)
willistoni,Central America,el valle/panama, -80.08,8.36 , Pipkin S.B. (1965)
willistoni,Central America,goofy lake, -80.00,11.00 , Pipkin S.B. (1965)
willistoni,Central America,madden forest, -80.00,11.00 , Pipkin S.B. (1965)
willistoni,Central America,fort sherman, -79.57,9.21 , Pipkin S.B. (1965)
willistoni,Central America,capira, -79.51,8.48 , Pipkin S.B. (1965)
willistoni,Central America,barro colorado, -79.50,9.08 , Ayala F.J. (1970)
willistoni,Central America,barro colorado, -79.50,9.08 , Dobzhansky T. (1957)
willistoni,Central America,barro colorado, -79.50,9.08 , Pipkin S.B. (1965)
willistoni,Central America,barro colorado, -79.50,9.08 , Serradilla J.M. and Ayala F.J. (1983)
willistoni,Central America,barro colorado, -79.50,9.08 , Sevenster J.G. (1992)
willistoni,Central America,barro colorado, -79.50,9.08 , Sevenster J.G. and van Alphen J.J.M. (1993)
willistoni,Central America,barro colorado, -79.50,9.08 , Sevenster J.G. and van Alphen J.J.M. (1996)
willistoni,Central America,frijoles, -79.48,9.11 , Pipkin S.B. (1965)
willistoni,Central America,darien/panama, -79.46,9.07 , Ayala F.J. (1970)
willistoni,Central America,camaron, -79.34,8.59 , Pipkin S.B. (1965)
willistoni,Central America,cerro azul, -79.25,9.10 , Ayala F.J. (1970)
willistoni,Central America,panama, -79.00,9.00 , Baldal E.A. et al. (2005)
willistoni,Central America,panama, -79.00,9.00 , Carson H.L. (1965)
willistoni,Central America,panama, -79.00,9.00 , da Cunha A.B. et al. (1959)
willistoni,Central America,panama, -79.00,9.00 , Duda O. (1927)
willistoni,Central America,panama, -79.00,9.00 , Krimbas C.B. (1959)
willistoni,Central America,panama, -79.00,9.00 , van der Linde K. (2005)
willistoni,Central America,panama, -79.00,9.00 , Spassky B. et al. (1971)
willistoni,Central America,panama, -79.00,9.00 , Sturtevant A.H. (1921)
willistoni,Central America,panama, -79.00,9.00 , Valente V.L.S. and Araujo A.M. (1986)
willistoni,Central America,jaque, -78.08,7.31 , Ayala F.J. et al. (1972)
willistoni,Central America,jaque, -78.08,7.31 , Spassky B. et al. (1971)
willistoni,Central America,el real/panama, -77.42,8.06 , Pipkin S.B. (1965)
willistoni,Central America,el real/panama, -77.42,8.06 , Spassky B. et al. (1971)
willistoni,Central America,,,, Griffith E.C. and Powell J.R. (1997)
willistoni,Central America,,,, Dobzhansky T. (1965)
willistoni,Caribbean,herradura/cuba,-83.25,22.31, Sturtevant A.H. (1921)
willistoni,Caribbean,havana/cuba,-82.25,23.07, Sturtevant A.H. (1921)
willistoni,Caribbean,baracoa,-82.21,23.04, Townsend J.I. (1953)
willistoni,Caribbean,old providence,-81.22,13.21, Hunter A.S. and Newball S. (1961)
willistoni,Caribbean,grand cayman,-81.15,19.2, Ayala F.J. et al. (1972)
willistoni,Caribbean,grand cayman,-81.15,19.2, Ehrman L. and Petit C. (1968)
willistoni,Caribbean,grand cayman,-81.15,19.2, Petit C. and Ehrman L. (1968)
willistoni,Caribbean,grand cayman,-81.15,19.2, Spassky B. et al. (1971)
willistoni,Caribbean,cienfuegos,-80.27,22.1, da Cunha A.B. et al. (1959)
willistoni,Caribbean,cienfuegos,-80.27,22.1, Townsend J.I. (1952)
willistoni,Caribbean,trinidad/cuba,-80,21.48, Dobzhansky T. (1957)
willistoni,Caribbean,santiago/cuba,-80,22, Dobzhansky T. (1957)
willistoni,Caribbean,jamaica,-78,18, Counce S.J. and Poulson D.F. (1962)
willistoni,Caribbean,jamaica,-78,18, Gowdey C.C. (1926)
willistoni,Caribbean,jamaica,-78,18, Krimbas C.B. (1959)
willistoni,Caribbean,jamaica,-78,18, Spassky B. et al. (1971)
willistoni,Caribbean,cuba,-77.45,21.3, MSNM Collection (1986)
willistoni,Caribbean,cuba,-77.45,21.3, Lancefield R.C. and Metz C.W. (1922)
willistoni,Caribbean,cuba,-77.45,21.3, Spassky B. et al. (1971)
willistoni,Caribbean,cuba,-77.45,21.3, de Toledo Cardoso de Mello J. (1971)
willistoni,Caribbean,porus/jamaica,-77.25,18.02, Johnson C.W. (1919)
willistoni,Caribbean,porus/jamaica,-77.25,18.02, Sturtevant A.H. (1921)
willistoni,Caribbean,nassau/bahamas,-77.2,25.05, Sturtevant A.H. (1921)
willistoni,Caribbean,hot mineral spring,-77,18, Dobzhansky T. (1957)
willistoni,Caribbean,puerto rico,-77,18, Levins R. (1969)
willistoni,Caribbean,rio piedras/pr,-77,18, da Cunha A.B. et al. (1959)
willistoni,Caribbean,rio piedras/pr,-77,18, Dobzhansky T. (1957)
willistoni,Caribbean,rio piedras/pr,-77,18, Townsend J.I. (1958)
willistoni,Caribbean,rio piedras/pr,-77,18, Townsend J.I. and Wheeler M.R. (1955)
willistoni,Caribbean,constant spring,-76.48,18.03, Townsend J.I. (1953)
willistoni,Caribbean,constant spring,-76.48,18.03, Townsend J.I. (1958)
willistoni,Caribbean,bath/jamaica,-76.22,17.57, Malogolowkin C. (1958)
willistoni,Caribbean,bath/jamaica,-76.22,17.57, Malogolowkin C. et al. (1959)
willistoni,Caribbean,bath/jamaica,-76.22,17.57, Williamson D.L. and Poulson D.F. (1979)
willistoni,Caribbean,guantanamo,-75.14,20.09, Sturtevant A.H. (1921)
willistoni,Caribbean,santiago de las vegas,-75,20, Sturtevant A.H. (1921)
willistoni,Caribbean,petionville,-72.2,18.3, da Cunha A.B. et al. (1959)
willistoni,Caribbean,petionville,-72.2,18.3, Dobzhansky T. (1957)
willistoni,Caribbean,port-au-prince,-72.2,18.33, Townsend J.I. (1953)
willistoni,Caribbean,port-au-prince,-72.2,18.33, Townsend J.I. (1958)
willistoni,Caribbean,haiti,-72.15,19, Spassky B. et al. (1971)
willistoni,Caribbean,haiti,-72.15,19, Sturtevant A.H. (1921)
willistoni,Caribbean,santiago/dr,-70.42,19.3, Ayala F.J. and Tracey M.L. (1974)
willistoni,Caribbean,trujillo/sd,-70,19, da Cunha A.B. et al. (1959)
willistoni,Caribbean,ciudad trujillo,-69.57,18.3, Townsend J.I. (1953)
willistoni,Caribbean,ciudad trujillo,-69.57,18.3, Townsend J.I. (1958)
willistoni,Caribbean,santo domingo/dr,-69.57,18.3, Ayala F.J. and Tracey M.L. (1974)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, Ayala F.J. and Tracey M.L. (1974)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, Ayala F.J. et al. (1972)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, da Cunha A.B. et al. (1959)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, Powell J.R. et al. (1980)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, Spassky B. et al. (1971)
willistoni,Caribbean,mayaguez/pr,-67.09,18.13, Sturtevant A.H. (1921)
willistoni,Caribbean,toro negro,-67,18.1, Silva J.C. and Kidwell M.G. (2004)
willistoni,Caribbean,barranquitas,-66.13,18.14, Ayala F.J. and Tracey M.L. (1974)
willistoni,Caribbean,bayamon,-66.1,18.24, Sturtevant A.H. (1921)
willistoni,Caribbean,caribbean forest,-66,18.1, Townsend J.I. and Wheeler M.R. (1955)
willistoni,Caribbean,el yunque,-65.47,18.19, da Cunha A.B. et al. (1959)
willistoni,Caribbean,el yunque,-65.47,18.19, Dobzhansky T. (1957)
willistoni,Caribbean,el yunque,-65.47,18.19, Townsend J.I. (1958)
willistoni,Caribbean,culebra,-65.2,18.2, Heatwole H. et al. (1963)
willistoni,Caribbean,palominitos,-65,18.2, Levins R. and Heatwole H. (1973)
willistoni,Caribbean,guana island,-64.37,18.3, Gleason J.M. and Powell J.R. (1997)
willistoni,Caribbean,guana island,-64.37,18.3, Griffith E.C. and Powell J.R. (1997)
willistoni,Caribbean,guana island,-64.37,18.3, Ritchie M.G. and Gleason J.M. (1995)
willistoni,Caribbean,saint thomas/virgin,-64,18, da Cunha A.B. et al. (1959)
willistoni,Caribbean,saint kitts/west,-62.45,17.25, Ayala F.J. and Tracey M.L. (1974)
willistoni,Caribbean,saint kitts/west,-62.45,17.25, da Cunha A.B. et al. (1959)
willistoni,Caribbean,saint kitts/west,-62.45,17.25, Dobzhansky T. et al. (1957)
willistoni,Caribbean,saint kitts/west,-62.45,17.25, Spassky B. et al. (1971)
willistoni,Caribbean,saint kitts/west,-62.45,17.25, Tabachnik W.J. and Powell J.R. (1977)
willistoni,Caribbean,montserrat/west,-62.14,16.45, Ayala F.J. et al. (1972)
willistoni,Caribbean,montserrat/west,-62.14,16.45, Spassky B. et al. (1971)
willistoni,Caribbean,grenada/west,-61.4,12.07, Ayala F.J. et al. (1971)
willistoni,Caribbean,guadeloupe,-61.36,16.1, Fain A. et al. (1993)
willistoni,Caribbean,guadeloupe,-61.36,16.1, Garcia A.C.L. et al. (2006)
willistoni,Caribbean,guadeloupe,-61.36,16.1, Gleason J.M. and Powell J.R. (1997)
willistoni,Caribbean,guadeloupe,-61.36,16.1, Ritchie M.G. and Gleason J.M. (1995)
willistoni,Caribbean,guadeloupe,-61.36,16.1, Robe L.J. et al. (2010)
willistoni,Caribbean,petit bourg,-61.36,16.12, David J. (1973)
willistoni,Caribbean,port of spain,-61.31,10.38, da Cunha A.B. et al. (1959)
willistoni,Caribbean,port of spain,-61.31,10.38, Spassky B. et al. (1971)
willistoni,Caribbean,mora forest,-61.3,10.3, Spassky B. et al. (1971)
willistoni,Caribbean,saint isabel,-61.3,10.3, Spassky B. et al. (1971)
willistoni,Caribbean,sangre grande,-61.3,10.3, Dobzhansky T. (1957)
willistoni,Caribbean,sangre grande,-61.3,10.3, Malogolowkin-Cohen C. et al. (1964)
willistoni,Caribbean,sangre grande,-61.3,10.3, Spassky B. et al. (1971)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Ayala F.J. (1970)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Ayala F.J. et al. (1972)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Dobzhansky T. (1965)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Dobzhansky T. et al. (1950)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Dobzhansky T. et al. (1957)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Krimbas C.B. (1959)
willistoni,Caribbean,trinidad/west,-61.3,10.3, Townsend J.I. (1958)
willistoni,Caribbean,lhabitatue,-61.3,16, Gleason J.M. and Powell J.R. (1997)
willistoni,Caribbean,lhabitatue,-61.3,16, Ritchie M.G. and Gleason J.M. (1995)
willistoni,Caribbean,carriacou,-61.26,12.29, Ayala F.J. et al. (1971)
willistoni,Caribbean,simla,-61.2,10.1, Malogolowkin-Cohen C. et al. (1964)
willistoni,Caribbean,simla,-61.2,10.1, Perez-Salas S. (1970)
willistoni,Caribbean,simla,-61.2,10.1, Spassky B. et al. (1971)
willistoni,Caribbean,tabaquite,-61.18,10.23, da Cunha A.B. et al. (1959)
willistoni,Caribbean,tabaquite,-61.18,10.23, Spassky B. et al. (1971)
willistoni,Caribbean,arima,-61.17,10.58, Dobzhansky T. (1957)
willistoni,Caribbean,bequia,-61.15,13, Ayala F.J. et al. (1971)
willistoni,Caribbean,bequia,-61.15,13, Tabachnik W.J. and Powell J.R. (1977)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Ayala F.J. et al. (1971)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, da Cunha A.B. et al. (1959)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Duda O. (1927)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Silva J.C. and Kidwell M.G. (2004)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Spassky B. et al. (1971)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Sturtevant A.H. (1921)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Vilela C.R. and Bachli G. (1990)
willistoni,Caribbean,saint vincent/west,-61.12,13.15, Wheeler M.R. (1970)
willistoni,Caribbean,saint lucia/west,-61,14, Ayala F.J. et al. (1971)
willistoni,Caribbean,saint lucia/west,-61,14, Spassky B. et al. (1971)
willistoni,Caribbean,santa lucia/west,-61,14, da Cunha A.B. et al. (1959)
willistoni,Caribbean,santa lucia/west,-61,14, Dobzhansky T. (1957)
willistoni,Caribbean,santa lucia/west,-61,14, Dobzhansky T. et al. (1957)
willistoni,Caribbean,martinique,-61,14.35, Ayala F.J. et al. (1971)
willistoni,Caribbean,martinique,-61,14.35, Davis J.R. and Capy P. (1983)
willistoni,Caribbean,barbados,-60,12, da Cunha A.B. et al. (1959)
willistoni,Caribbean,barbados,-60,12, Dobzhansky T. et al. (1957)
willistoni,Caribbean,barbados,-60,12, Spassky B. et al. (1971)
willistoni,Caribbean,claybury,-60,12, Dobzhansky T. (1957)
willistoni,Caribbean,turner hall,-60,12, Dobzhansky T. (1957)
willistoni,Caribbean,saint-thomas,-60,15, Spassky B. et al. (1971)
willistoni,Caribbean,monkey hill,-59.3,13.15, Dobzhansky T. (1957)
willistoni,Caribbean,,,, Ehrman L. and Petit C. (1968)
willistoni,Caribbean,,,, Krimbas C.B. (1959)
willistoni,Caribbean,,,, da Cunha A.B. et al. (1959)
willistoni,Caribbean,,,, Townsend J.I. (1953)
willistoni,Caribbean,,,, Burla H. et al. (1949)
willistoni,Caribbean,,,, da Cunha A.B. et al. (1950)
